site_id,site_name,stu_id,ssid,grade,first_name,middle_name,last_name,gender,email,birth_date,gradyr,race,frmcode,english_status,entry_date,exit_date,disability,sped_exit,dwelling_type,migrant,foster,code_504,schoolyr
67_67399_5136972,Grayson Elementary School,67013417,1011594141,4,larce,,garnett,M,larce.garnett@mail.org,6/24/17,2035,700,1,RFEP,8/12/24,,OHI,,0,N,N,1,2026-2027
67_67399_5136978,Central Junior High School,67013827,1015695371,8,laria,,morey,F,laria.morey@mail.org,11/9/12,2031,700,1,RFEP,8/12/24,,,,0,N,N,0,2026-2027
67_67399_5136972,Grayson Elementary School,67013527,1012694471,5,larue,yasuko,steed,F,larue.steed@mail.org,8/26/16,2035,700,1,EO,8/12/24,,,,0,N,N,0,2026-2027
67_67399_5136978,Central Junior High School,67013907,1016495611,8,latarya,,middlebrooks,F,latarya.middlebrooks@mail.org,1/26/13,2031,700,1,EL,8/12/24,,,,0,N,N,0,2026-2027
67_67399_5136978,Central Junior High School,67013912,1016545626,8,lathika,,plumley,M,lathika.plumley@mail.org,6/23/12,2031,500,1,EL,8/12/24,,,,0,N,N,0,2026-2027
67_67399_5136972,Grayson Elementary School,67013646,1013884828,6,latira,amiira,rozier,F,latira.rozier@mail.org,6/11/15,2033,500,1,RFEP,8/12/24,,,,0,N,N,0,2026-2027
67_67399_5136972,Grayson Elementary School,67013627,1013694771,6,latris,,cannady,F,latris.cannady@mail.org,7/29/15,,700,1,RFEP,8/12/24,,,,0,N,N,0,2026-2027
67_67399_5136978,Central Junior High School,67013824,1015665362,8,launi,,martell,F,launi.martell@mail.org,9/15/12,2031,600,1,EO,8/12/24,,,,0,N,N,0,2026-2027
67_67399_5136978,Central Junior High School,67013856,1015985458,8,laurene,,hagans,F,laurene.hagans@mail.org,12/30/12,2031,500,1,RFEP,8/12/24,,,,0,N,N,0,2026-2027
67_67399_5136972,Grayson Elementary School,67013549,1012914537,5,lavarr,,caldera,M,lavarr.caldera@mail.org,1/22/16,2034,700,1,EO,8/12/24,,SLD,,0,N,N,0,2026-2027
67_67399_5136972,Grayson Elementary School,67013214,1009563532,2,laverle,,burnell,F,laverle.burnell@mail.org,7/13/19,2037,600,0,RFEP,8/12/24,,,,0,N,N,0,2026-2027
67_67399_5136972,Grayson Elementary School,67013610,1013524720,6,lavoid,,kato,M,lavoid.kato@mail.org,9/13/14,2033,700,0,EO,8/12/24,,SLI,,0,N,N,0,2026-2027
67_67399_5136972,Grayson Elementary School,67013372,1011144006,4,layana,,sadowski,F,layana.sadowski@mail.org,2/15/17,2033,500,0,EL,8/12/24,,,,0,N,N,0,2026-2027
67_67399_5136978,Central Junior High School,67013845,1015875425,8,layland,,blanding,M,layland.blanding@mail.org,1/26/13,2031,500,0,RFEP,8/12/24,,,,0,N,N,0,2026-2027
67_67399_5136978,Central Junior High School,67013880,1016225530,8,leauna,fizzah,provencher,F,leauna.provencher@mail.org,1/14/13,2031,700,0,EL,8/12/24,,,,0,N,N,0,2026-2027
67_67399_5136972,Grayson Elementary School,67013486,1012284348,5,ledja,,broderick,M,ledja.broderick@mail.org,4/27/16,2032,500,1,EL,8/12/24,,,,0,N,N,0,2026-2027
67_67399_5136972,Grayson Elementary School,67013386,1011284048,4,legrant,,rosenblum,M,legrant.rosenblum@mail.org,9/15/16,2035,500,0,RFEP,8/12/24,,,,0,N,N,0,2026-2027
67_67399_5136978,Central Junior High School,67013884,1016265542,8,lennart,izaan,pellerin,M,lennart.pellerin@mail.org,3/21/13,2031,600,1,RFEP,8/12/24,,,,0,N,N,0,2026-2027
67_67399_5136972,Grayson Elementary School,67013699,1014414987,6,letavia,shardi,hendley,F,letavia.hendley@mail.org,11/5/15,2033,700,0,EO,8/12/24,,,,0,N,N,0,2026-2027
67_67399_5136972,Grayson Elementary School,67013381,1011234033,4,lethum,,bolick,M,lethum.bolick@mail.org,1/16/17,2035,600,1,EL,8/12/24,,,,0,Y,N,0,2026-2027
67_67399_5136978,Central Junior High School,67013751,1014935143,7,levera,,hernadez,F,levera.hernadez@mail.org,1/10/14,2032,600,1,RFEP,8/12/24,,,,0,N,N,0,2026-2027
67_67399_5136972,Grayson Elementary School,67013418,1011604144,4,levorne,,fulks,M,levorne.fulks@mail.org,6/24/17,2035,700,1,EL,8/12/24,,,,0,N,N,0,2026-2027
67_67399_5136978,Central Junior High School,67013732,1014745086,7,lexuan,,kistler,M,lexuan.kistler@mail.org,10/5/13,2032,500,1,RFEP,8/12/24,,,,1,N,N,0,2026-2027
67_67399_5136972,Grayson Elementary School,67013319,1010613847,3,liannys,maryon,paez,F,liannys.paez@mail.org,2/5/18,2036,700,1,RFEP,8/12/24,,,,0,N,N,0,2026-2027
67_67399_5136978,Central Junior High School,67013840,1015825410,8,lierin,,eidson,F,lierin.eidson@mail.org,5/31/13,2031,700,0,RFEP,8/12/24,,,,0,N,N,0,2026-2027
67_67399_5136978,Central Junior High School,67013735,1014775095,7,lilar,,healey,F,lilar.healey@mail.org,10/21/13,2032,500,1,EO,8/12/24,,,,0,N,N,0,2026-2027
67_67399_5136978,Central Junior High School,67013832,1015745386,8,lillyen,,hammack,F,lillyen.hammack@mail.org,10/14/12,2031,500,1,RFEP,8/12/24,,,,0,N,N,0,2026-2027
67_67399_5136972,Grayson Elementary School,67013677,1014194921,6,liloa,shakaan,ness,M,liloa.ness@mail.org,5/6/15,2033,700,0,EL,8/12/24,,,,0,N,N,0,2026-2027
67_67399_5136972,Grayson Elementary School,67013700,1014424990,6,lilou,,hoy,F,lilou.hoy@mail.org,9/8/14,2033,700,1,RFEP,8/12/24,,,,0,N,N,0,2026-2027
67_67399_5136972,Grayson Elementary School,67013443,1011854219,4,lindley,,adames,F,lindley.adames@mail.org,11/3/16,2035,200,1,EL,8/12/24,,,,0,N,N,0,2026-2027
67_67399_5136978,Central Junior High School,67013877,1016195521,8,linhchi,berlene,mohamed,F,linhchi.mohamed@mail.org,7/14/13,2031,700,1,EO,8/12/24,,,,0,N,N,0,2026-2027
67_67399_5136972,Grayson Elementary School,67013455,1011974255,4,litsy,,peter,F,litsy.peter@mail.org,5/26/17,2035,500,0,EL,8/12/24,,,,0,N,N,0,2026-2027
67_67399_5136972,Grayson Elementary School,67013574,1013164612,5,livvie,,spiegel,F,livvie.spiegel@mail.org,2/17/16,2034,600,1,EL,8/12/24,,,,0,N,N,0,2026-2027
67_67399_5136972,Grayson Elementary School,67013696,1014384978,6,liyan,,goble,M,liyan.goble@mail.org,11/28/14,2033,500,1,EL,8/12/24,,,,0,N,N,0,2026-2027
67_67399_5136972,Grayson Elementary School,67013295,1010373775,3,lizzete,zdenka,ivie,F,lizzete.ivie@mail.org,6/28/18,2036,500,1,RFEP,8/12/24,,,,0,N,N,0,2026-2027
67_67399_5136978,Central Junior High School,67013898,1016405584,8,loken,,dancy,M,loken.dancy@mail.org,8/23/13,2031,700,1,RFEP,8/12/24,,,,0,N,N,0,2026-2027
67_67399_5136972,Grayson Elementary School,67013252,1009943646,2,loralea,,corriveau,F,loralea.corriveau@mail.org,12/24/18,2037,500,1,EL,8/12/24,,,,0,N,N,0,2026-2027
67_67399_5136972,Grayson Elementary School,67013222,1009643556,2,lotti,,mccloskey,F,lotti.mccloskey@mail.org,10/23/18,2037,500,1,EL,8/12/24,,,,0,N,N,0,2026-2027
67_67399_5136972,Grayson Elementary School,67013638,1013804804,6,luster,,lakey,M,luster.lakey@mail.org,5/8/15,,700,0,IFEP,8/12/24,,SLI,,0,N,N,0,2026-2027
67_67399_5136972,Grayson Elementary School,67013153,1008953349,1,luzenia,nolda,mcclean,F,luzenia.mcclean@mail.org,2/4/20,2038,200,0,EO,8/12/24,,,,0,N,N,0,2026-2027
67_67399_5136972,Grayson Elementary School,67013406,1011484108,4,lynise,,bono,F,lynise.bono@mail.org,5/5/17,2035,500,0,EL,8/12/24,,AUT,,0,N,N,0,2026-2027
67_67399_5136972,Grayson Elementary School,67013244,1009863622,2,lynnet,ivalu,reader,F,lynnet.reader@mail.org,8/21/19,2037,600,0,EO,8/12/24,,,,0,N,Y,0,2026-2027
67_67399_5136972,Grayson Elementary School,67013571,1013134603,5,lynward,,woolery,M,lynward.woolery@mail.org,10/28/15,2034,600,1,EL,8/12/24,,,,0,N,N,0,2026-2027
67_67399_5136972,Grayson Elementary School,67013594,1013364672,6,lyrix,jevahn,mccune,M,lyrix.mccune@mail.org,9/8/14,2033,600,0,RFEP,8/12/24,,AUT,,0,N,N,0,2026-2027
67_67399_5136972,Grayson Elementary School,67013274,1010163712,3,lysha,,kirchner,F,lysha.kirchner@mail.org,10/30/17,2036,600,1,EL,8/12/24,,,,0,N,N,0,2026-2027
67_67399_5136972,Grayson Elementary School,67013180,1009223430,2,lyslie,annamae,halliday,F,lyslie.halliday@mail.org,4/19/19,2036,700,1,EL,8/12/24,,,,0,N,N,0,2026-2027
67_67399_5136972,Grayson Elementary School,67013292,1010343766,3,madria,,mckinzie,F,madria.mckinzie@mail.org,10/10/17,2036,500,0,IFEP,8/12/24,,,,0,N,N,0,2026-2027
67_67399_5136978,Central Junior High School,67013906,1016485608,8,maelyn,luray,bibb,F,maelyn.bibb@mail.org,11/1/12,2031,500,0,RFEP,8/12/24,,,,0,N,N,0,2026-2027
67_67399_5136972,Grayson Elementary School,67013396,1011384078,4,maged,,hynes,M,maged.hynes@mail.org,8/26/17,2035,500,0,EL,8/12/24,,AUT,,0,N,N,0,2026-2027
67_67399_5136972,Grayson Elementary School,67013480,1012224330,4,mahboub,,quade,M,mahboub.quade@mail.org,12/5/17,2035,700,0,EL,8/12/24,,,,0,N,N,0,2026-2027
67_67399_5136972,Grayson Elementary School,67013659,1014014867,6,mahena,herma,finger,F,mahena.finger@mail.org,12/31/14,2033,700,1,RFEP,8/12/24,,,,0,N,N,0,2026-2027
67_67399_5136972,Grayson Elementary School,67013581,1013234633,5,mahki,halfred,vanwinkle,M,mahki.vanwinkle@mail.org,2/12/16,2034,600,1,RFEP,8/12/24,,,,0,N,N,0,2026-2027
67_67399_5136972,Grayson Elementary School,67013211,1009533523,2,maigon,,hudnall,F,maigon.hudnall@mail.org,6/20/19,2037,600,1,EO,8/12/24,,,,0,N,N,0,2026-2027
67_67399_5136978,Central Junior High School,67013834,1015765392,8,maisey,,tedford,F,maisey.tedford@mail.org,12/3/12,2031,600,1,RFEP,8/12/24,,SLD,,0,N,N,0,2026-2027
67_67399_5136972,Grayson Elementary School,67013169,1009113397,2,makayla,,nolasco,F,makayla.nolasco@mail.org,3/15/19,2035,700,0,EO,8/12/24,,,,0,N,N,0,2026-2027
67_67399_5136972,Grayson Elementary School,67013558,1013004564,5,makeba,aaniyah,derosier,F,makeba.derosier@mail.org,2/19/16,2034,700,1,EO,8/12/24,,,,0,N,N,0,2026-2027
67_67399_5136972,Grayson Elementary School,67013547,1012894531,5,makhala,,glasser,F,makhala.glasser@mail.org,12/28/15,2034,700,1,RFEP,8/12/24,,,,0,N,N,0,2026-2027
67_67399_5136972,Grayson Elementary School,67013380,1011224030,4,makylla,,latif,F,makylla.latif@mail.org,3/19/17,2034,700,1,RFEP,8/12/24,,,,0,N,N,0,2026-2027
67_67399_5136972,Grayson Elementary School,67013210,1009523520,2,malaine,,hossain,F,malaine.hossain@mail.org,7/4/19,2037,700,1,EO,8/12/24,,,,0,N,N,0,2026-2027
67_67399_5136972,Grayson Elementary School,67013689,1014314957,6,malechi,,childs,M,malechi.childs@mail.org,3/23/15,2034,700,0,RFEP,8/12/24,,,,0,N,N,0,2026-2027
67_67399_5136978,Central Junior High School,67013749,1014915137,7,malique,,pryor,M,malique.pryor@mail.org,6/26/14,2032,700,1,EL,8/12/24,,,,0,N,N,0,2026-2027
67_67399_5136978,Central Junior High School,67013767,1015095191,7,maman,,haller,M,maman.haller@mail.org,1/21/14,2032,700,0,IFEP,8/12/24,,,,0,N,N,0,2026-2027
67_67399_5136972,Grayson Elementary School,67013432,1011744186,4,mamoru,baudel,stollings,M,mamoru.stollings@mail.org,2/2/17,2035,500,1,EL,8/12/24,,,,0,N,N,0,2026-2027
67_67399_5136972,Grayson Elementary School,67013465,1012074285,4,manaia,,nolasco,F,manaia.nolasco@mail.org,9/23/16,2035,500,0,RFEP,8/12/24,,,,1,N,N,0,2026-2027
67_67399_5136978,Central Junior High School,67013860,1016025470,8,manak,sinjin,scully,M,manak.scully@mail.org,2/27/13,2031,700,0,RFEP,8/12/24,,,,0,N,N,0,2026-2027
67_67399_5136972,Grayson Elementary School,67013663,1014054879,6,marell,,werner,M,marell.werner@mail.org,12/16/14,2033,200,0,RFEP,8/12/24,,,,0,N,N,0,2026-2027
67_67399_5136978,Central Junior High School,67013753,1014955149,7,mariem,suyeon,newsome,F,mariem.newsome@mail.org,2/4/14,2032,200,1,RFEP,8/12/24,,,,0,N,N,0,2026-2027
67_67399_5136978,Central Junior High School,67013727,1014695071,7,marike,,cordova,F,marike.cordova@mail.org,9/18/13,2032,700,1,RFEP,8/12/24,,,,0,N,N,0,2026-2027
67_67399_5136972,Grayson Elementary School,67013472,1012144306,4,mariona,,deal,F,mariona.deal@mail.org,7/28/17,2035,500,1,EO,8/12/24,,,,0,N,N,0,2026-2027
67_67399_5136978,Central Junior High School,67013783,1015255239,7,markies,,marcum,M,markies.marcum@mail.org,11/26/13,2032,200,1,EL,8/12/24,,,,0,N,Y,0,2026-2027
67_67399_5136972,Grayson Elementary School,67013544,1012864522,5,maslyn,,mcqueen,F,maslyn.mcqueen@mail.org,8/26/16,2034,600,0,EO,8/12/24,,,,0,N,N,0,2026-2027
67_67399_5136972,Grayson Elementary School,67013693,1014354969,6,mataeus,,madrid,M,mataeus.madrid@mail.org,5/12/15,2033,200,1,EL,8/12/24,,,,0,N,N,0,2026-2027
67_67399_5136972,Grayson Elementary School,67013425,1011674165,4,mathews,lawless,moreland,M,mathews.moreland@mail.org,2/25/17,2035,500,1,EL,8/12/24,,SLD,,0,N,N,0,2026-2027
67_67399_5136972,Grayson Elementary School,67013566,1013084588,5,matios,,esparza,M,matios.esparza@mail.org,8/17/16,2034,500,0,EO,8/12/24,,,,0,N,N,0,2026-2027
67_67399_5136972,Grayson Elementary School,67013327,1010693871,3,matraca,atoch,myrick,F,matraca.myrick@mail.org,4/16/18,2036,700,0,EO,8/12/24,,,,0,N,N,0,2026-2027
67_67399_5136972,Grayson Elementary School,67013435,1011774195,4,matthue,,talbot,M,matthue.talbot@mail.org,4/6/17,2035,500,0,EO,8/12/24,,,,0,N,N,0,2026-2027
67_67399_5136972,Grayson Elementary School,67013551,1012934543,5,mavric,maico,curran,M,mavric.curran@mail.org,4/4/16,2034,600,0,EL,8/12/24,,,,0,N,N,0,2026-2027
67_67399_5136972,Grayson Elementary School,67013706,1014485008,6,mayada,,capps,F,mayada.capps@mail.org,9/2/15,2033,500,1,EL,8/12/24,,,,0,N,N,0,2026-2027
67_67399_5136972,Grayson Elementary School,67013144,1008863322,1,maylore,tilby,zapata,F,maylore.zapata@mail.org,2/13/20,2038,600,1,EO,8/12/24,,,,0,N,N,0,2026-2027
67_67399_5136972,Grayson Elementary School,67013584,1013264642,5,mbali,dally,noll,F,mbali.noll@mail.org,2/1/16,2034,600,1,EL,8/12/24,,,,0,N,N,0,2026-2027
67_67399_5136972,Grayson Elementary School,67013529,1012714477,5,mckena,,eubanks,F,mckena.eubanks@mail.org,5/4/16,2034,700,1,EO,8/12/24,,,,0,N,N,0,2026-2027
67_67399_5136978,Central Junior High School,67013811,1015535323,7,meison,,pina,M,meison.pina@mail.org,6/19/14,2032,600,1,EO,8/12/24,,,,0,N,N,0,2026-2027
67_67399_5136978,Central Junior High School,67013868,1016105494,8,melvon,,huddleston,M,melvon.huddleston@mail.org,5/6/13,2031,700,1,IFEP,8/12/24,,,,0,N,N,0,2026-2027
67_67399_5136972,Grayson Elementary School,67013649,1013914837,6,merena,,rhoades,F,merena.rhoades@mail.org,1/15/15,2033,700,1,EO,8/12/24,,,,0,N,N,0,2026-2027
67_67399_5136972,Grayson Elementary School,67013374,1011164012,4,merlot,teddi,parr,F,merlot.parr@mail.org,10/6/16,2033,600,1,EO,8/12/24,,,,0,N,N,0,2026-2027
67_67399_5136978,Central Junior High School,67013791,1015335263,7,merryle,aryonna,thornton,F,merryle.thornton@mail.org,8/21/14,2032,600,1,RFEP,8/12/24,,,,0,N,N,0,2026-2027
67_67399_5136978,Central Junior High School,67013761,1015035173,7,metzala,,yates,M,metzala.yates@mail.org,12/23/13,2032,600,1,EL,8/12/24,,,,0,N,N,0,2026-2027
67_67399_5136972,Grayson Elementary School,67013345,1010873925,3,mevelyn,taliha,erickson,F,mevelyn.erickson@mail.org,4/11/18,2036,500,1,EO,8/12/24,,,,0,N,N,0,2026-2027
67_67399_5136972,Grayson Elementary School,67013522,1012644456,5,mhina,taasia,stillman,F,mhina.stillman@mail.org,6/21/16,2034,500,1,EO,8/12/24,,SLD,,0,N,N,0,2026-2027
67_67399_5136972,Grayson Elementary School,67013483,1012254339,5,mihalj,,ward,M,mihalj.ward@mail.org,11/20/15,2032,200,1,EL,8/12/24,,,,0,N,N,0,2026-2027
67_67399_5136978,Central Junior High School,67013876,1016185518,8,mikial,,hamilton,M,mikial.hamilton@mail.org,5/17/13,2031,500,0,IFEP,8/12/24,,,,0,N,N,0,2026-2027
67_67399_5136972,Grayson Elementary School,67013296,1010383778,3,mikos,,pedroza,M,mikos.pedroza@mail.org,8/26/18,2036,500,1,EL,8/12/24,,,,0,N,N,0,2026-2027
67_67399_5136972,Grayson Elementary School,67013691,1014334963,6,mikylla,maxene,meyers,F,mikylla.meyers@mail.org,11/22/14,2033,600,1,EO,8/12/24,,,,0,N,N,0,2026-2027
67_67399_5136978,Central Junior High School,67013773,1015155209,7,miliana,,montoya,F,miliana.montoya@mail.org,7/30/14,2032,200,0,EL,8/12/24,,,,0,N,N,0,2026-2027
67_67399_5136972,Grayson Elementary School,67013656,1013984858,6,minesh,,bishop,M,minesh.bishop@mail.org,12/28/14,2033,500,0,EL,8/12/24,,,,0,N,N,0,2026-2027
67_67399_5136972,Grayson Elementary School,67013344,1010863922,3,miransh,hammed,dodson,M,miransh.dodson@mail.org,8/4/18,2036,600,1,EL,8/12/24,,AUT,,0,N,N,0,2026-2027
67_67399_5136978,Central Junior High School,67013774,1015165212,7,mirjam,,lucas,F,mirjam.lucas@mail.org,3/19/14,2032,600,1,EL,8/12/24,,,,0,N,N,0,2026-2027
67_67399_5136972,Grayson Elementary School,67013389,1011314057,4,mitch,lenear,wallin,M,mitch.wallin@mail.org,11/24/16,2035,700,1,EL,8/12/24,,SLD,,0,N,N,0,2026-2027
67_67399_5136972,Grayson Elementary School,67013501,1012434393,5,miturv,,thornton,M,miturv.thornton@mail.org,10/7/15,2034,600,1,RFEP,8/12/24,,SLD,,0,N,N,0,2026-2027
67_67399_5136978,Central Junior High School,67013882,1016245536,8,miturv,,thornton,M,miturv.thornton@mail.org,3/25/13,2031,500,0,EL,8/12/24,,,,0,N,N,0,2026-2027
67_67399_5136972,Grayson Elementary School,67013382,1011244036,4,mizpah,,potter,F,mizpah.potter@mail.org,9/29/16,2035,500,0,EO,8/12/24,,,,0,N,N,0,2026-2027
67_67399_5136972,Grayson Elementary School,67013399,1011414087,4,mohmed,khiyon,sandoval,M,mohmed.sandoval@mail.org,7/13/17,2035,700,0,EL,8/12/24,,SLI,,0,N,N,0,2026-2027
67_67399_5136972,Grayson Elementary School,67013533,1012754489,5,monet,,warnock,F,monet.warnock@mail.org,7/22/16,2034,200,1,EL,8/12/24,,,,0,N,N,0,2026-2027
67_67399_5136978,Central Junior High School,67013796,1015385278,7,monina,,roberson,F,monina.roberson@mail.org,10/1/13,2032,500,1,EL,8/12/24,,,,0,N,N,0,2026-2027
67_67399_5136972,Grayson Elementary School,67013511,1012534423,5,montica,,duffy,F,montica.duffy@mail.org,2/1/16,2034,600,1,EL,8/12/24,,,,0,N,N,0,2026-2027
67_67399_5136972,Grayson Elementary School,67013230,1009723580,2,moriyah,,lancaster,F,moriyah.lancaster@mail.org,4/28/19,2037,700,0,EL,8/12/24,,,,0,N,N,0,2026-2027
67_67399_5136972,Grayson Elementary School,67013226,1009683568,2,morven,,mcclain,F,morven.mcclain@mail.org,10/15/18,2037,500,1,EO,8/12/24,,,,0,N,N,0,2026-2027
67_67399_5136972,Grayson Elementary School,67013559,1013014567,5,mosby,,luck,M,mosby.luck@mail.org,9/14/16,2034,700,1,RFEP,8/12/24,,,,0,N,N,0,2026-2027
67_67399_5136972,Grayson Elementary School,67013552,1012944546,5,motti,,bode,M,motti.bode@mail.org,4/1/16,2034,500,1,RFEP,8/12/24,,,,0,N,N,0,2026-2027
67_67399_5136972,Grayson Elementary School,67013630,1013724780,6,mourice,,haney,M,mourice.haney@mail.org,7/27/15,,700,1,EL,8/12/24,,AUT,,0,N,N,0,2026-2027
67_67399_5136978,Central Junior High School,67013872,1016145506,8,mousa,,turnage,M,mousa.turnage@mail.org,3/1/13,2031,500,1,EL,8/12/24,,,,0,Y,N,0,2026-2027
67_67399_5136972,Grayson Elementary School,67013560,1013024570,5,musah,,tully,M,musah.tully@mail.org,3/23/16,2034,700,0,EO,8/12/24,,,,0,N,N,0,2026-2027
67_67399_5136972,Grayson Elementary School,67013227,1009693571,2,musrat,lanye,rivers,F,musrat.rivers@mail.org,3/29/19,2037,700,0,EL,8/12/24,,,,0,N,N,0,2026-2027
67_67399_5136978,Central Junior High School,67013899,1016415587,8,mustafo,,hamby,M,mustafo.hamby@mail.org,10/18/12,2031,700,1,RFEP,8/12/24,,SLD,,0,N,N,0,2026-2027
67_67399_5136972,Grayson Elementary School,67013176,1009183418,2,mustak,husayin,pugh,M,mustak.pugh@mail.org,9/20/18,2036,500,1,RFEP,8/12/24,,AUT,,0,N,N,0,2026-2027
67_67399_5136972,Grayson Elementary School,67013223,1009653559,2,mustkim,dshaun,boyles,M,mustkim.boyles@mail.org,2/14/19,2037,200,1,RFEP,8/12/24,,,,0,N,N,0,2026-2027
67_67399_5136972,Grayson Elementary School,67013660,1014024870,6,muyasir,,beam,M,muyasir.beam@mail.org,1/14/15,2033,700,0,RFEP,8/12/24,,AUT,,0,N,N,0,2026-2027
67_67399_5136972,Grayson Elementary School,67013145,1008873325,1,myril,,kidder,M,myril.kidder@mail.org,9/27/19,2038,500,1,EO,8/12/24,,,,0,N,N,0,2026-2027
67_67399_5136972,Grayson Elementary School,67013567,1013094591,5,nahya,,mcevoy,F,nahya.mcevoy@mail.org,10/15/15,2034,700,1,RFEP,8/12/24,,,,0,N,N,0,2026-2027
67_67399_5136972,Grayson Elementary School,67013388,1011304054,4,nahzir,,good,M,nahzir.good@mail.org,4/15/17,2035,700,1,EO,8/12/24,,AUT,,0,N,N,0,2026-2027
67_67399_5136978,Central Junior High School,67013790,1015325260,7,nainika,blessed,carrington,F,nainika.carrington@mail.org,3/8/14,2032,700,1,EO,8/12/24,,,,0,N,N,0,2026-2027
67_67399_5136972,Grayson Elementary School,67013543,1012854519,5,najay,devaki,more,F,najay.more@mail.org,5/3/16,2035,200,1,EO,8/12/24,,,,0,N,N,0,2026-2027
67_67399_5136972,Grayson Elementary School,67013702,1014444996,6,nakima,,braxton,F,nakima.braxton@mail.org,10/29/14,2033,500,1,EL,8/12/24,,SLD,,0,N,N,0,2026-2027
67_67399_5136972,Grayson Elementary School,67013357,1010993961,3,nakylah,,cheney,F,nakylah.cheney@mail.org,7/17/18,2036,700,1,EL,8/12/24,,,,0,N,N,0,2026-2027
67_67399_5136978,Central Junior High School,67013739,1014815107,7,nandy,rinley,weathersby,F,nandy.weathersby@mail.org,12/14/13,2032,700,0,RFEP,8/12/24,,,,0,N,N,0,2026-2027
67_67399_5136972,Grayson Elementary School,67013371,1011134003,4,napier,,coats,M,napier.coats@mail.org,2/22/17,2033,600,0,EL,8/12/24,,AUT,,0,N,N,0,2026-2027
67_67399_5136978,Central Junior High School,67013802,1015445296,7,narain,,lincoln,M,narain.lincoln@mail.org,1/5/14,2032,500,0,EL,8/12/24,,,,0,N,N,0,2026-2027
67_67399_5136972,Grayson Elementary School,67013671,1014134903,6,nararna,hania,nieto,F,nararna.nieto@mail.org,2/20/15,2033,600,0,RFEP,8/12/24,,,,0,N,N,0,2026-2027
67_67399_5136978,Central Junior High School,67013786,1015285248,7,narcisa,,heck,F,narcisa.heck@mail.org,4/2/14,2032,500,1,EL,8/12/24,,,,0,N,N,0,2026-2027
67_67399_5136972,Grayson Elementary School,67013342,1010843916,3,narseh,amarlee,layton,F,narseh.layton@mail.org,11/23/17,2036,500,1,EO,8/12/24,,,,0,N,N,0,2026-2027
67_67399_5136972,Grayson Elementary School,67013673,1014154909,6,narvin,,shipp,M,narvin.shipp@mail.org,8/26/15,2033,200,1,EL,8/12/24,,,,0,N,N,0,2026-2027
67_67399_5136978,Central Junior High School,67013816,1015585338,8,nashiya,lylith,bollinger,F,nashiya.bollinger@mail.org,2/7/13,2030,500,1,EO,8/12/24,,,,0,N,N,0,2026-2027
67_67399_5136972,Grayson Elementary School,67013612,1013544726,6,nashua,,chadwick,M,nashua.chadwick@mail.org,11/30/14,2033,500,1,EL,8/12/24,,,,0,N,N,0,2026-2027
67_67399_5136972,Grayson Elementary School,67013148,1008903334,1,natane,,kohler,F,natane.kohler@mail.org,5/23/20,2038,700,1,EL,8/12/24,,SLD,,0,N,N,0,2026-2027
67_67399_5136978,Central Junior High School,67013771,1015135203,7,nathel,,libby,F,nathel.libby@mail.org,3/16/14,2032,600,1,RFEP,8/12/24,,,,0,N,N,0,2026-2027
67_67399_5136972,Grayson Elementary School,67013545,1012874525,5,natsuyo,niala,quigley,F,natsuyo.quigley@mail.org,4/18/16,2034,500,0,EL,8/12/24,,,,0,N,N,0,2026-2027
67_67399_5136972,Grayson Elementary School,67013484,1012264342,5,navari,,wakefield,M,navari.wakefield@mail.org,1/19/16,2032,600,0,RFEP,8/12/24,,,,0,N,N,0,2026-2027
67_67399_5136972,Grayson Elementary School,67013334,1010763892,3,navayah,,gandy,F,navayah.gandy@mail.org,8/3/18,2036,600,1,EL,8/12/24,,,,0,N,N,0,2026-2027
67_67399_5136978,Central Junior High School,67013801,1015435293,7,nazier,absalon,mccormack,M,nazier.mccormack@mail.org,5/6/14,2032,600,1,RFEP,8/12/24,,,,0,N,N,0,2026-2027
67_67399_5136972,Grayson Elementary School,67013215,1009573535,2,nazly,,matherne,F,nazly.matherne@mail.org,5/15/19,2037,500,1,EO,8/12/24,,,,0,N,N,0,2026-2027
67_67399_5136972,Grayson Elementary School,67013364,1011063982,3,negasi,saiden,vandyke,M,negasi.vandyke@mail.org,4/22/18,2037,600,1,EO,8/12/24,,SLI,,0,N,N,0,2026-2027
67_67399_5136972,Grayson Elementary School,67013155,1008973355,1,nekita,,weiner,F,nekita.weiner@mail.org,1/27/20,2038,500,0,RFEP,8/12/24,,,,0,N,N,0,2026-2027
67_67399_5136972,Grayson Elementary School,67013340,1010823910,3,nelissa,,mclendon,F,nelissa.mclendon@mail.org,2/15/18,2036,700,1,EL,8/12/24,,,,0,N,N,0,2026-2027
67_67399_5136972,Grayson Elementary School,67013712,1014545026,6,nemanja,,bobo,M,nemanja.bobo@mail.org,11/14/15,2033,500,0,EO,8/12/24,,,,0,N,N,0,2026-2027
67_67399_5136972,Grayson Elementary School,67013205,1009473505,2,nereo,,waldon,M,nereo.waldon@mail.org,6/28/19,2037,500,1,EO,8/12/24,,,,0,N,N,0,2026-2027
67_67399_5136978,Central Junior High School,67013859,1016015467,8,nevara,moniya,estep,F,nevara.estep@mail.org,8/22/13,2031,700,1,IFEP,8/12/24,,,,0,N,N,0,2026-2027
