site_id,site_name,stu_id,ssid,grade,first_name,middle_name,last_name,gender,email,birth_date,gradyr,race,frmcode,english_status,entry_date,exit_date,disability,sped_exit,dwelling_type,migrant,foster,code_504,schoolyr
67_67399_5136972,Grayson Elementary School,67013366,1011083988,1,dashan,kenney,newsom,M,dashan.newsom@mail.org,4/2/18,2036,500,1,IFEP,8/12/24,,,,0,N,N,0,2024-2025
67_67399_5136972,Grayson Elementary School,67013401,1011434093,2,dasmon,kysan,grissom,M,dasmon.grissom@mail.org,1/22/17,2035,600,0,EL,8/12/24,,SLD,,0,N,N,0,2024-2025
67_67399_5136972,Grayson Elementary School,67013587,1013294651,3,daygan,,millard,M,daygan.millard@mail.org,9/2/16,2034,700,0,EL,8/12/24,,,,0,N,N,0,2024-2025
67_67399_5136972,Grayson Elementary School,67013460,1012024270,2,dayland,,aguiar,M,dayland.aguiar@mail.org,1/11/17,2035,700,1,RFEP,8/12/24,,,,0,N,N,0,2024-2025
67_67399_5136972,Grayson Elementary School,67013419,1011614147,2,daysun,,havens,M,daysun.havens@mail.org,2/9/17,2035,700,0,EO,8/12/24,,,,0,N,N,0,2024-2025
67_67399_5136972,Grayson Elementary School,67013782,1015245236,5,deaira,,prewitt,F,deaira.prewitt@mail.org,10/30/13,2032,500,1,EL,8/12/24,,,,0,N,N,0,2024-2025
67_67399_5136972,Grayson Elementary School,67013698,1014404984,4,dearra,anjola,delvalle,F,dearra.delvalle@mail.org,8/28/15,2033,700,1,EL,8/12/24,,,,0,N,N,0,2024-2025
67_67399_5136972,Grayson Elementary School,67013305,1010473805,1,declan,phong,cowart,M,declan.cowart@mail.org,3/8/18,2036,500,0,RFEP,8/12/24,,AUT,,0,N,N,0,2024-2025
67_67399_5136972,Grayson Elementary School,67013905,1016475605,6,dejaius,maahir,moll,M,dejaius.moll@mail.org,10/30/12,2031,500,1,EO,8/12/24,,,,0,N,N,0,2024-2025
67_67399_5136972,Grayson Elementary School,67013518,1012604444,3,dekwon,,applegate,M,dekwon.applegate@mail.org,3/7/16,2034,700,1,EO,8/12/24,,AUT,,0,Y,N,0,2024-2025
67_67399_5136972,Grayson Elementary School,67013135,1008773295,TK,delzora,,slaton,F,delzora.slaton@mail.org,5/27/20,2038,500,0,EO,8/12/24,,,,0,N,N,0,2024-2025
67_67399_5136972,Grayson Elementary School,67013394,1011364072,2,demeko,,taft,M,demeko.taft@mail.org,2/16/17,2035,600,1,EL,8/12/24,,SLD,,0,N,N,0,2024-2025
67_67399_5136972,Grayson Elementary School,67013608,1013504714,4,deneb,,nutter,M,deneb.nutter@mail.org,9/10/14,2033,700,1,RFEP,8/12/24,,,,0,N,N,0,2024-2025
67_67399_5136972,Grayson Elementary School,67013459,1012014267,2,deniya,,lacroix,F,deniya.lacroix@mail.org,3/25/17,2035,700,0,RFEP,8/12/24,,,,0,N,N,0,2024-2025
67_67399_5136972,Grayson Elementary School,67013129,1008713277,TK,derone,,solano,M,derone.solano@mail.org,9/23/19,2038,700,1,EL,8/12/24,,,,0,N,N,0,2024-2025
67_67399_5136972,Grayson Elementary School,67013530,1012724480,3,devie,,doolittle,F,devie.doolittle@mail.org,6/13/16,2034,700,1,EL,8/12/24,,SLD,,0,N,N,0,2024-2025
67_67399_5136972,Grayson Elementary School,67013652,1013944846,4,devoiry,,schramm,F,devoiry.schramm@mail.org,7/5/15,2033,500,1,RFEP,8/12/24,,,,0,N,N,0,2024-2025
67_67399_5136972,Grayson Elementary School,67013683,1014254939,4,dhawa,,sanches,M,dhawa.sanches@mail.org,11/30/15,2033,200,1,EL,8/12/24,,,,0,N,N,0,2024-2025
67_67399_5136972,Grayson Elementary School,67013716,1014585038,5,dhillon,mando,powe,M,dhillon.powe@mail.org,2/15/14,2031,500,0,EO,8/12/24,,,,0,N,N,0,2024-2025
67_67399_5136972,Grayson Elementary School,67013330,1010723880,1,dianah,,muir,F,dianah.muir@mail.org,10/11/17,2036,700,0,EL,8/12/24,,,,0,N,N,0,2024-2025
67_67399_5136972,Grayson Elementary School,67013565,1013074585,3,djavan,,macklin,M,djavan.macklin@mail.org,2/6/16,2034,500,0,EL,8/12/24,,,,0,N,N,0,2024-2025
67_67399_5136972,Grayson Elementary School,67013736,1014785098,5,dmarion,,weimer,M,dmarion.weimer@mail.org,9/27/13,2032,500,0,IFEP,8/12/24,,,,0,N,N,0,2024-2025
67_67399_5136972,Grayson Elementary School,67013798,1015405284,5,dobbie,,steffen,M,dobbie.steffen@mail.org,2/11/15,2032,700,0,EO,8/12/24,,,,0,N,N,0,2024-2025
67_67399_5136972,Grayson Elementary School,67013823,1015655359,6,donalyn,,cha,F,donalyn.cha@mail.org,10/6/12,2031,200,1,RFEP,8/12/24,,,,0,Y,N,0,2024-2025
67_67399_5136972,Grayson Elementary School,67013778,1015205224,5,donele,savya,utley,F,donele.utley@mail.org,4/29/14,2032,700,1,RFEP,8/12/24,,,,0,N,N,0,2024-2025
67_67399_5136972,Grayson Elementary School,67013149,1008913337,TK,dorce,,yarborough,M,dorce.yarborough@mail.org,1/11/20,2038,700,1,EO,8/12/24,,,,0,N,N,0,2024-2025
67_67399_5136972,Grayson Elementary School,67013451,1011934243,2,dorell,,mcewen,M,dorell.mcewen@mail.org,1/15/17,2035,600,1,EL,8/12/24,,,,0,N,N,0,2024-2025
67_67399_5136972,Grayson Elementary School,67013420,1011624150,2,dorise,,oliphant,F,dorise.oliphant@mail.org,5/20/17,2035,700,1,RFEP,8/12/24,,,,0,N,N,0,2024-2025
67_67399_5136972,Grayson Elementary School,67013818,1015605344,6,drevan,,camarillo,M,drevan.camarillo@mail.org,7/13/12,2030,700,1,EL,8/12/24,,,,0,Y,N,0,2024-2025
67_67399_5136972,Grayson Elementary School,67013182,1009243436,KN,dreyden,manferd,bastian,M,dreyden.bastian@mail.org,11/6/18,2037,500,1,EL,8/12/24,,,,0,N,N,0,2024-2025
67_67399_5136972,Grayson Elementary School,67013351,1010933943,1,dujon,,kipp,M,dujon.kipp@mail.org,12/1/17,2036,600,0,EL,8/12/24,,,,0,N,N,0,2024-2025
67_67399_5136972,Grayson Elementary School,67013314,1010563832,1,dujuan,,moen,M,dujuan.moen@mail.org,1/22/18,2036,600,1,RFEP,8/12/24,,AUT,,0,N,N,0,2024-2025
67_67399_5136972,Grayson Elementary School,67013164,1009063382,TK,duriel,bohdi,bunker,M,duriel.bunker@mail.org,10/24/19,2037,600,0,TBD,8/12/24,,AUT,,0,N,N,0,2024-2025
67_67399_5136972,Grayson Elementary School,67013488,1012304354,3,dymin,,rooks,F,dymin.rooks@mail.org,5/9/16,2033,700,1,EL,8/12/24,,,,0,N,N,0,2024-2025
67_67399_5136972,Grayson Elementary School,67013413,1011554129,2,earron,,knudson,M,earron.knudson@mail.org,3/24/17,2035,200,1,EL,8/12/24,,,,0,N,N,0,2024-2025
67_67399_5136972,Grayson Elementary School,67013178,1009203424,KN,edvino,mutale,aiello,M,edvino.aiello@mail.org,4/15/19,2036,700,1,EL,8/12/24,,,,0,N,N,0,2024-2025
67_67399_5136972,Grayson Elementary School,67013221,1009633553,KN,edwing,,osteen,M,edwing.osteen@mail.org,6/12/19,2037,600,1,EL,8/12/24,,,,0,N,N,0,2024-2025
67_67399_5136972,Grayson Elementary School,67013499,1012414387,3,efraim,redgie,thornburg,M,efraim.thornburg@mail.org,12/15/15,2034,700,1,EO,8/12/24,,,,0,N,N,0,2024-2025
67_67399_5136972,Grayson Elementary School,67013891,1016335563,6,ekemini,,pepin,M,ekemini.pepin@mail.org,2/4/13,2031,600,1,RFEP,8/12/24,,,,0,N,N,0,2024-2025
67_67399_5136972,Grayson Elementary School,67013915,1016575635,6,elasa,,boyett,F,elasa.boyett@mail.org,12/5/13,2031,500,0,EL,8/12/24,,,,0,N,N,0,2024-2025
67_67399_5136972,Grayson Elementary School,67013421,1011634153,2,eleny,zelena,chaisson,F,eleny.chaisson@mail.org,4/28/17,2035,600,0,RFEP,8/12/24,,,,0,N,N,0,2024-2025
67_67399_5136972,Grayson Elementary School,67013742,1014845116,5,elfred,jyson,bays,M,elfred.bays@mail.org,12/17/13,2032,500,1,RFEP,8/12/24,,,,0,N,N,0,2024-2025
67_67399_5136972,Grayson Elementary School,67013772,1015145206,5,eliner,bessie,swearingen,F,eliner.swearingen@mail.org,4/8/14,2032,500,0,EL,8/12/24,,,,1,N,N,0,2024-2025
67_67399_5136972,Grayson Elementary School,67013822,1015645356,6,elita,,brasher,F,elita.brasher@mail.org,10/18/12,2031,500,0,EO,8/12/24,,,,0,N,N,0,2024-2025
67_67399_5136972,Grayson Elementary School,67013600,1013424690,4,eliud,blaine,bellinger,M,eliud.bellinger@mail.org,9/2/14,2033,700,1,EO,8/12/24,,,,0,N,N,0,2024-2025
67_67399_5136972,Grayson Elementary School,67013864,1016065482,6,elpida,,seale,F,elpida.seale@mail.org,2/8/13,2031,600,0,EO,8/12/24,,OHI,,0,Y,N,1,2024-2025
67_67399_5136972,Grayson Elementary School,67013290,1010323760,1,elves,dakaden,sanabria,M,elves.sanabria@mail.org,1/17/18,2036,700,1,EL,8/12/24,,SLI,,0,N,N,0,2024-2025
67_67399_5136972,Grayson Elementary School,67013207,1009493511,KN,emagine,,metts,F,emagine.metts@mail.org,2/26/19,2037,700,0,EO,8/12/24,,,,0,N,N,0,2024-2025
67_67399_5136972,Grayson Elementary School,67013134,1008763292,TK,emaje,,wainwright,M,emaje.wainwright@mail.org,1/17/20,2038,600,1,EO,8/12/24,,,,0,N,N,0,2024-2025
67_67399_5136972,Grayson Elementary School,67013250,1009923640,KN,emika,,buehler,F,emika.buehler@mail.org,3/18/19,2037,700,1,EL,8/12/24,,,,0,N,N,0,2024-2025
67_67399_5136972,Grayson Elementary School,67013904,1016465602,6,ennok,,goings,M,ennok.goings@mail.org,9/30/13,2031,600,0,EO,8/12/24,,,,0,N,N,0,2024-2025
67_67399_5136972,Grayson Elementary School,67013174,1009163412,KN,entil,jaesean,standley,M,entil.standley@mail.org,9/11/18,2036,600,1,RFEP,8/12/24,,,,0,N,N,0,2024-2025
67_67399_5136972,Grayson Elementary School,67013189,1009313457,KN,equasha,,carruthers,F,equasha.carruthers@mail.org,2/12/19,2037,700,1,EL,8/12/24,,,,0,N,N,0,2024-2025
67_67399_5136972,Grayson Elementary School,67013903,1016455599,6,erecca,amerika,kehoe,F,erecca.kehoe@mail.org,9/11/12,2031,200,0,EO,8/12/24,,,,0,N,N,0,2024-2025
67_67399_5136972,Grayson Elementary School,67013535,1012774495,3,eriah,falin,tarrant,F,eriah.tarrant@mail.org,4/2/16,2034,500,0,RFEP,8/12/24,,,,0,N,N,0,2024-2025
67_67399_5136972,Grayson Elementary School,67013370,1011124000,2,ernesha,judges,schnell,F,ernesha.schnell@mail.org,9/19/16,2033,700,1,EL,8/12/24,,,,0,N,N,0,2024-2025
67_67399_5136972,Grayson Elementary School,67013553,1012954549,3,eryan,,thorson,F,eryan.thorson@mail.org,11/11/15,2034,200,1,RFEP,8/12/24,,,,0,N,N,0,2024-2025
67_67399_5136972,Grayson Elementary School,67013561,1013034573,3,esabel,midred,llewellyn,F,esabel.llewellyn@mail.org,3/20/16,2034,600,1,RFEP,8/12/24,,OHI,,0,N,N,1,2024-2025
67_67399_5136972,Grayson Elementary School,67013854,1015965452,6,eshton,,aycock,M,eshton.aycock@mail.org,6/4/13,2031,600,0,RFEP,8/12/24,,,,0,N,N,0,2024-2025
67_67399_5136972,Grayson Elementary School,67013365,1011073985,1,espoir,sonny,stansbury,M,espoir.stansbury@mail.org,2/7/18,2036,500,1,EL,8/12/24,,SLI,,0,N,N,0,2024-2025
67_67399_5136972,Grayson Elementary School,67013606,1013484708,4,estella,deemah,loeffler,F,estella.loeffler@mail.org,9/11/14,2033,500,1,EL,8/12/24,,,,0,N,N,0,2024-2025
67_67399_5136972,Grayson Elementary School,67013810,1015525320,5,eudoxia,,roscoe,F,eudoxia.roscoe@mail.org,9/28/13,2032,700,0,EO,8/12/24,,OHI,,0,N,N,1,2024-2025
67_67399_5136972,Grayson Elementary School,67013830,1015725380,6,euguina,annahi,hoard,F,euguina.hoard@mail.org,8/28/12,2030,700,1,RFEP,8/12/24,,,,0,N,N,0,2024-2025
67_67399_5136972,Grayson Elementary School,67013166,1009083388,TK,evaley,,correll,F,evaley.correll@mail.org,3/31/20,2038,500,0,EL,8/12/24,,,,0,N,N,0,2024-2025
67_67399_5136972,Grayson Elementary School,67013593,1013354669,4,evalisa,yailem,avelar,F,evalisa.avelar@mail.org,3/29/15,2032,200,1,EL,8/12/24,,,,0,N,N,0,2024-2025
67_67399_5136972,Grayson Elementary School,67013185,1009273445,KN,evianna,,shanklin,F,evianna.shanklin@mail.org,1/31/19,2037,500,0,EL,8/12/24,,,,0,N,N,0,2024-2025
67_67399_5136972,Grayson Elementary School,67013846,1015885428,6,evleyn,lumina,paschal,F,evleyn.paschal@mail.org,7/13/13,2031,500,1,EO,8/12/24,,SLI,,0,N,N,1,2024-2025
67_67399_5136972,Grayson Elementary School,67013347,1010893931,1,eydan,,slate,M,eydan.slate@mail.org,3/26/18,2036,700,1,EL,8/12/24,,,,1,N,N,0,2024-2025
67_67399_5136972,Grayson Elementary School,67013585,1013274645,3,ezequil,,bolick,M,ezequil.bolick@mail.org,6/28/16,2034,500,1,RFEP,8/12/24,,,,0,N,N,0,2024-2025
67_67399_5136972,Grayson Elementary School,67013470,1012124300,2,ezera,,frith,M,ezera.frith@mail.org,8/12/17,2035,700,0,EO,8/12/24,10/9/24,SLD,,0,N,N,0,2024-2025
67_67399_5136972,Grayson Elementary School,67013575,1013174615,3,eziah,phadric,eddins,M,eziah.eddins@mail.org,12/27/15,2035,500,1,EL,8/12/24,,,,0,Y,N,0,2024-2025
67_67399_5136972,Grayson Elementary School,67013858,1016005464,6,fairie,,perrone,F,fairie.perrone@mail.org,4/16/13,2031,700,0,RFEP,8/12/24,,,,0,N,N,0,2024-2025
67_67399_5136972,Grayson Elementary School,67013666,1014084888,4,farinaz,lexsey,riffle,F,farinaz.riffle@mail.org,7/14/15,2033,500,1,EL,8/12/24,,,,1,Y,N,0,2024-2025
67_67399_5136972,Grayson Elementary School,67013870,1016125500,6,fateha,,durst,F,fateha.durst@mail.org,2/17/13,2031,700,0,RFEP,8/12/24,,,,0,N,N,0,2024-2025
67_67399_5136972,Grayson Elementary School,67013516,1012584438,3,fathima,,flatt,F,fathima.flatt@mail.org,2/5/16,2034,500,0,EL,8/12/24,,,,0,N,N,0,2024-2025
67_67399_5136972,Grayson Elementary School,67013913,1016555629,6,fayne,risha,balch,F,fayne.balch@mail.org,11/16/12,2031,200,0,RFEP,8/12/24,,,,0,N,N,0,2024-2025
67_67399_5136972,Grayson Elementary School,67013599,1013414687,4,felim,,eudy,M,felim.eudy@mail.org,10/19/14,2033,700,1,EL,8/12/24,,,,0,N,N,0,2024-2025
67_67399_5136972,Grayson Elementary School,67013797,1015395281,5,feliz,terise,brunet,F,feliz.brunet@mail.org,3/31/14,2032,700,0,RFEP,8/12/24,,,,0,N,N,0,2024-2025
67_67399_5136972,Grayson Elementary School,67013265,1010073685,1,fiama,,bloomer,F,fiama.bloomer@mail.org,5/11/18,2035,500,1,EL,8/12/24,,,,0,N,N,0,2024-2025
67_67399_5136972,Grayson Elementary School,67013218,1009603544,KN,fiorino,,slavin,M,fiorino.slavin@mail.org,7/24/19,2037,700,1,RFEP,8/12/24,,,,0,N,N,0,2024-2025
67_67399_5136972,Grayson Elementary School,67013605,1013474705,4,fizzah,,pharr,F,fizzah.pharr@mail.org,10/24/14,2033,500,1,EO,8/12/24,,,,0,N,N,0,2024-2025
67_67399_5136972,Grayson Elementary School,67013577,1013194621,3,flint,,stilwell,M,flint.stilwell@mail.org,2/15/16,2034,700,1,EL,8/12/24,,,,0,Y,N,0,2024-2025
67_67399_5136972,Grayson Elementary School,67013820,1015625350,6,frimet,,monroy,F,frimet.monroy@mail.org,9/16/12,2031,700,1,RFEP,8/12/24,,,,0,N,N,0,2024-2025
67_67399_5136972,Grayson Elementary School,67013150,1008923340,TK,frosene,,zelaya,F,frosene.zelaya@mail.org,10/9/19,2038,700,1,IFEP,8/12/24,,,,0,N,N,0,2024-2025
67_67399_5136972,Grayson Elementary School,67013258,1010003664,1,funston,,urquhart,M,funston.urquhart@mail.org,1/5/18,2034,700,0,EL,8/12/24,4/10/25,,,0,N,N,0,2024-2025
67_67399_5136972,Grayson Elementary School,67013354,1010963952,1,funston,,urquhart,M,funston.urquhart@mail.org,5/28/18,2036,600,1,EL,8/12/24,,SLD,,0,N,N,0,2024-2025
67_67399_5136972,Grayson Elementary School,67013171,1009133403,KN,gabino,shlok,liggins,M,gabino.liggins@mail.org,3/14/19,2035,600,1,RFEP,8/12/24,,,,0,N,N,0,2024-2025
67_67399_5136972,Grayson Elementary School,67013427,1011694171,2,gamal,vinay,cozart,M,gamal.cozart@mail.org,6/27/17,2035,700,1,EL,8/12/24,,,,0,N,N,0,2024-2025
67_67399_5136972,Grayson Elementary School,67013766,1015085188,5,ganet,,aston,F,ganet.aston@mail.org,12/28/13,2032,500,1,EL,8/12/24,,,,0,N,N,0,2024-2025
67_67399_5136972,Grayson Elementary School,67013725,1014675065,5,garvan,,macgregor,M,garvan.macgregor@mail.org,10/21/13,2032,500,1,IFEP,8/12/24,,,,0,N,N,0,2024-2025
67_67399_5136972,Grayson Elementary School,67013437,1011794201,2,gaston,nafees,deming,M,gaston.deming@mail.org,12/9/16,2035,700,1,RFEP,8/12/24,,,,0,N,N,0,2024-2025
67_67399_5136972,Grayson Elementary School,67013404,1011464102,2,gattlin,,trull,M,gattlin.trull@mail.org,5/12/17,2035,600,0,EO,8/12/24,,,,0,N,N,0,2024-2025
67_67399_5136972,Grayson Elementary School,67013264,1010063682,1,gavan,,barrington,M,gavan.barrington@mail.org,2/20/18,2034,600,1,EL,8/12/24,,,,0,N,N,0,2024-2025
67_67399_5136972,Grayson Elementary School,67013637,1013794801,4,geisha,derra,tiffany,F,geisha.tiffany@mail.org,6/16/15,2033,700,0,EL,8/12/24,,,,0,N,N,0,2024-2025
67_67399_5136972,Grayson Elementary School,67013886,1016285548,6,gejuan,,shrum,M,gejuan.shrum@mail.org,8/21/13,2031,500,1,RFEP,8/12/24,,,,0,N,N,0,2024-2025
67_67399_5136972,Grayson Elementary School,67013794,1015365272,5,georjia,,gaudet,F,georjia.gaudet@mail.org,3/25/14,2032,600,0,EO,8/12/24,,,,0,N,N,0,2024-2025
67_67399_5136972,Grayson Elementary School,67013137,1008793301,TK,geraldi,tanila,decastro,F,geraldi.decastro@mail.org,2/22/20,2038,700,0,IFEP,8/12/24,,,,0,N,N,0,2024-2025
67_67399_5136972,Grayson Elementary School,67013225,1009673565,KN,geriyah,,sundberg,F,geriyah.sundberg@mail.org,2/12/19,2037,500,0,EO,8/12/24,,,,0,N,N,0,2024-2025
67_67399_5136972,Grayson Elementary School,67013563,1013054579,3,gianah,,tedder,F,gianah.tedder@mail.org,4/9/16,2034,200,1,RFEP,8/12/24,,,,0,Y,N,0,2024-2025
67_67399_5136972,Grayson Elementary School,67013361,1011033973,1,gilan,jhorden,mastin,M,gilan.mastin@mail.org,7/18/17,2036,600,1,RFEP,8/12/24,,,,0,N,N,0,2024-2025
67_67399_5136972,Grayson Elementary School,67013284,1010263742,1,gilmer,,daye,M,gilmer.daye@mail.org,9/18/17,2036,600,0,RFEP,8/12/24,,,,1,N,N,0,2024-2025
67_67399_5136972,Grayson Elementary School,67013557,1012994561,3,gilmore,,kimes,M,gilmore.kimes@mail.org,4/12/16,2034,700,1,EL,8/12/24,,,,0,N,N,0,2024-2025
67_67399_5136972,Grayson Elementary School,67013249,1009913637,KN,giorgia,,dunford,F,giorgia.dunford@mail.org,11/15/18,2037,700,0,EO,8/12/24,,,,0,N,N,0,2024-2025
67_67399_5136972,Grayson Elementary School,67013456,1011984258,2,giselle,liara,stiffler,F,giselle.stiffler@mail.org,4/11/17,2035,500,1,EL,8/12/24,,,,0,N,N,0,2024-2025
67_67399_5136972,Grayson Elementary School,67013328,1010703874,1,gladis,,millar,F,gladis.millar@mail.org,5/2/18,2036,700,1,EO,8/12/24,,,,0,N,N,0,2024-2025
67_67399_5136972,Grayson Elementary School,67013436,1011784198,2,greame,elmor,tew,M,greame.tew@mail.org,8/10/17,2036,500,0,RFEP,8/12/24,,,,0,N,N,0,2024-2025
67_67399_5136972,Grayson Elementary School,67013204,1009463502,KN,gricell,,clare,F,gricell.clare@mail.org,3/16/19,2037,600,0,EL,8/12/24,,,,0,N,N,0,2024-2025
67_67399_5136972,Grayson Elementary School,67013911,1016535623,6,grithik,,valliere,M,grithik.valliere@mail.org,1/21/13,2031,600,1,RFEP,8/12/24,,,,0,N,N,0,2024-2025
67_67399_5136972,Grayson Elementary School,67013452,1011944246,2,gunjan,,lizotte,F,gunjan.lizotte@mail.org,6/7/17,2035,500,1,EL,8/12/24,,,,0,N,N,0,2024-2025
67_67399_5136972,Grayson Elementary School,67013279,1010213727,1,gursev,,sudduth,M,gursev.sudduth@mail.org,10/25/17,2035,700,1,EL,8/12/24,3/7/25,,,0,N,N,0,2024-2025
67_67399_5136972,Grayson Elementary School,67013550,1012924540,3,gustaw,,lark,M,gustaw.lark@mail.org,4/13/16,2034,700,1,RFEP,8/12/24,,,,0,N,N,0,2024-2025
67_67399_5136972,Grayson Elementary School,67013863,1016055479,6,hagen,jarvin,coomer,M,hagen.coomer@mail.org,1/23/13,2031,200,1,RFEP,8/12/24,,,,0,N,N,0,2024-2025
67_67399_5136972,Grayson Elementary School,67013197,1009393481,KN,halkuji,monquez,callan,M,halkuji.callan@mail.org,11/2/18,2037,700,1,EL,8/12/24,,,,0,N,N,0,2024-2025
67_67399_5136972,Grayson Elementary School,67013536,1012784498,3,hanusha,daliza,huntsman,F,hanusha.huntsman@mail.org,5/23/16,2034,500,0,EL,8/12/24,,,,0,N,N,0,2024-2025
67_67399_5136972,Grayson Elementary School,67013556,1012984558,3,harwell,,cann,M,harwell.cann@mail.org,3/31/16,2034,500,0,RFEP,8/12/24,,,,0,N,N,0,2024-2025
67_67399_5136972,Grayson Elementary School,67013338,1010803904,1,haskell,jermery,anwar,M,haskell.anwar@mail.org,4/22/18,2037,700,1,EL,8/12/24,,,,0,N,N,0,2024-2025
67_67399_5136972,Grayson Elementary School,67013887,1016295551,6,havoc,,cruise,M,havoc.cruise@mail.org,8/14/13,2031,700,1,EO,8/12/24,,,,0,N,N,0,2024-2025
67_67399_5136972,Grayson Elementary School,67013267,1010093691,1,helam,,sherlock,M,helam.sherlock@mail.org,11/18/17,2036,700,1,RFEP,8/12/24,,,,0,N,N,0,2024-2025
67_67399_5136972,Grayson Elementary School,67013132,1008743286,TK,henos,,eiland,M,henos.eiland@mail.org,11/9/19,2038,500,1,EL,8/12/24,,AUT,,0,N,N,0,2024-2025
67_67399_5136972,Grayson Elementary School,67013190,1009323460,KN,heyward,pierr,mcghee,M,heyward.mcghee@mail.org,3/15/19,2037,700,1,EL,8/12/24,,AUT,,0,N,N,0,2024-2025
67_67399_5136972,Grayson Elementary School,67013395,1011374075,2,hezeki,,kasten,M,hezeki.kasten@mail.org,2/16/17,2035,500,1,EL,8/12/24,,SLI,,0,N,N,0,2024-2025
67_67399_5136972,Grayson Elementary School,67013263,1010053679,1,higinio,shahzad,butts,M,higinio.butts@mail.org,4/5/18,2035,200,1,RFEP,8/12/24,,,,0,N,N,0,2024-2025
67_67399_5136972,Grayson Elementary School,67013497,1012394381,3,hilma,taygan,gaul,F,hilma.gaul@mail.org,9/4/15,2034,700,1,RFEP,8/12/24,,,,0,N,N,0,2024-2025
67_67399_5136972,Grayson Elementary School,67013754,1014965152,5,hilmar,revell,salmons,M,hilmar.salmons@mail.org,6/13/14,2032,600,1,RFEP,8/12/24,,,,0,N,N,0,2024-2025
67_67399_5136972,Grayson Elementary School,67013358,1011003964,1,hinton,,michaelson,M,hinton.michaelson@mail.org,4/24/18,2036,700,1,EO,8/12/24,,,,0,N,N,0,2024-2025
67_67399_5136972,Grayson Elementary School,67013478,1012204324,2,holbert,,davila,M,holbert.davila@mail.org,3/10/17,2035,700,1,EL,8/12/24,,,,1,N,N,0,2024-2025
67_67399_5136972,Grayson Elementary School,67013883,1016255539,6,hollis,,attaway,M,hollis.attaway@mail.org,12/10/12,2031,200,1,RFEP,8/12/24,,,,0,N,N,0,2024-2025
67_67399_5136972,Grayson Elementary School,67013160,1009023370,TK,hoston,rihcard,doctor,M,hoston.doctor@mail.org,5/20/20,2038,700,0,EL,8/12/24,,,,0,N,N,0,2024-2025
67_67399_5136972,Grayson Elementary School,67013510,1012524420,3,howden,,carleton,M,howden.carleton@mail.org,7/27/16,2034,700,0,EL,8/12/24,,,,0,N,N,0,2024-2025
67_67399_5136972,Grayson Elementary School,67013670,1014124900,4,huntah,,kiel,F,huntah.kiel@mail.org,7/18/15,2033,700,1,EL,8/12/24,,SLD,,0,Y,N,0,2024-2025
67_67399_5136972,Grayson Elementary School,67013269,1010113697,1,hymie,jeven,swarey,M,hymie.swarey@mail.org,9/19/17,2036,700,0,EL,8/12/24,,,,0,N,N,0,2024-2025
67_67399_5136972,Grayson Elementary School,67013123,1008653259,TK,ikaia,,piatt,M,ikaia.piatt@mail.org,10/4/19,2037,200,1,EO,8/12/24,,,,0,N,N,0,2024-2025
67_67399_5136972,Grayson Elementary School,67013814,1015565332,5,iklakh,deaglan,colombo,M,iklakh.colombo@mail.org,12/4/13,2032,600,1,EL,8/12/24,,,,0,N,N,0,2024-2025
67_67399_5136972,Grayson Elementary School,67013476,1012184318,2,inaki,,cyrus,M,inaki.cyrus@mail.org,10/20/17,2035,500,1,EL,8/12/24,,,,0,N,N,0,2024-2025
67_67399_5136972,Grayson Elementary School,67013695,1014374975,4,inaya,,caceres,F,inaya.caceres@mail.org,4/25/15,2033,500,1,EO,8/12/24,,,,0,N,N,0,2024-2025
67_67399_5136972,Grayson Elementary School,67013586,1013284648,3,indsay,,galan,F,indsay.galan@mail.org,3/21/16,2034,500,0,IFEP,8/12/24,,,,0,N,N,0,2024-2025
67_67399_5136972,Grayson Elementary School,67013633,1013754789,4,iniko,,merida,M,iniko.merida@mail.org,6/17/15,,200,0,EO,8/12/24,,,,0,N,N,0,2024-2025
67_67399_5136972,Grayson Elementary School,67013241,1009833613,KN,isador,,pisano,M,isador.pisano@mail.org,12/25/18,2036,600,1,EL,8/12/24,,SLD,,0,N,N,0,2024-2025
67_67399_5136972,Grayson Elementary School,67013626,1013684768,4,isaiyah,,biggs,M,isaiyah.biggs@mail.org,2/20/15,,500,1,EL,8/12/24,,,,0,N,N,0,2024-2025
67_67399_5136972,Grayson Elementary School,67013321,1010633853,1,iseult,,gaspard,F,iseult.gaspard@mail.org,5/17/18,2036,600,1,EL,8/12/24,,,,0,N,N,0,2024-2025
67_67399_5136972,Grayson Elementary School,67013384,1011264042,2,isiac,,pisano,M,isiac.pisano@mail.org,10/7/16,2035,600,1,EL,8/12/24,,AUT,,0,Y,N,0,2024-2025
67_67399_5136972,Grayson Elementary School,67013888,1016305554,6,islam,,mcmurry,M,islam.mcmurry@mail.org,3/26/13,2031,700,1,RFEP,8/12/24,,,,0,N,N,0,2024-2025
67_67399_5136972,Grayson Elementary School,67013302,1010443796,1,istikar,,driscoll,M,istikar.driscoll@mail.org,4/4/18,2036,500,1,EL,8/12/24,,,,0,N,N,0,2024-2025
67_67399_5136972,Grayson Elementary School,67013896,1016385578,6,iteka,aylla,branum,F,iteka.branum@mail.org,12/14/13,2031,500,1,IFEP,8/12/24,,,,0,N,N,0,2024-2025
