site_id,site_name,stu_id,ssid,grade,first_name,middle_name,last_name,gender,email,birth_date,gradyr,race,frmcode,english_status,entry_date,exit_date,disability,sped_exit,dwelling_type,migrant,foster,code_504,schoolyr
67_67399_5136977,Maple Grove Elementary School,67016431,1041743183,4,gresham,,lauderdale,M,gresham.lauderdale@mail.org,1/4/16,2034,600,1,RFEP,8/12/24,,,,0,Y,N,0,2025-2026
67_67399_5136977,Maple Grove Elementary School,67016634,1043773792,6,groves,,edson,M,groves.edson@mail.org,12/30/13,2032,600,1,RFEP,8/12/24,,,,0,N,N,0,2025-2026
67_67399_5136977,Maple Grove Elementary School,67016481,1042243333,5,gurdon,,eberhardt,M,gurdon.eberhardt@mail.org,7/8/15,2032,600,1,EO,8/12/24,,,,0,N,N,0,2025-2026
67_67399_5136977,Maple Grove Elementary School,67016161,1039042373,1,gustave,,session,M,gustave.session@mail.org,9/28/18,2037,600,1,EL,8/12/24,,,,0,N,N,0,2025-2026
67_67399_5136979,Arkham Junior High School,67016676,1044193918,7,guztavo,illiam,moynihan,M,guztavo.moynihan@mail.org,11/3/12,2031,500,0,EO,8/12/24,,,,0,N,N,0,2025-2026
67_67399_5136977,Maple Grove Elementary School,67016645,1043883825,6,haddi,,mohamed,F,haddi.mohamed@mail.org,6/2/14,2032,500,0,EL,8/12/24,,,,0,N,N,0,2025-2026
67_67399_5136977,Maple Grove Elementary School,67016592,1043353666,6,haillie,tahma,merida,F,haillie.merida@mail.org,1/21/14,2032,500,1,RFEP,8/12/24,,,,0,N,N,0,2025-2026
67_67399_5136977,Maple Grove Elementary School,67016147,1038902331,1,hajar,,santacruz,F,hajar.santacruz@mail.org,1/24/19,2037,700,1,EL,8/12/24,,,,0,Y,N,0,2025-2026
67_67399_5136977,Maple Grove Elementary School,67016178,1039212424,1,halleh,aryana,hance,F,halleh.hance@mail.org,2/20/19,2037,700,1,EL,8/12/24,,,,0,N,N,0,2025-2026
67_67399_5136977,Maple Grove Elementary School,67016219,1039622547,2,hammza,aidrik,rathbun,M,hammza.rathbun@mail.org,10/19/17,2036,700,0,EL,8/12/24,,,,0,N,N,0,2025-2026
67_67399_5136977,Maple Grove Elementary School,67016146,1038892328,1,harbas,,mick,F,harbas.mick@mail.org,8/17/19,2037,500,1,EL,8/12/24,,,,0,N,N,0,2025-2026
67_67399_5136977,Maple Grove Elementary School,67016328,1040712874,3,harriet,,kinsella,F,harriet.kinsella@mail.org,3/2/17,2035,700,1,EL,8/12/24,,,,0,N,N,0,2025-2026
67_67399_5136977,Maple Grove Elementary School,67016227,1039702571,2,harriot,,hobart,F,harriot.hobart@mail.org,9/5/17,2036,700,1,EL,8/12/24,,,,0,N,N,0,2025-2026
67_67399_5136977,Maple Grove Elementary School,67016130,1038732280,1,hasnain,swayam,jenkinson,M,hasnain.jenkinson@mail.org,4/6/19,2036,700,1,EL,8/12/24,,,,0,N,N,0,2025-2026
67_67399_5136977,Maple Grove Elementary School,67016106,1038492208,KN,hennry,,sternberg,M,hennry.sternberg@mail.org,9/7/19,2037,500,1,EL,8/12/24,,,,0,N,N,0,2025-2026
67_67399_5136977,Maple Grove Elementary School,67016610,1043533720,6,herber,,partain,M,herber.partain@mail.org,1/22/14,2032,700,1,RFEP,8/12/24,,SLI,,1,N,N,0,2025-2026
67_67399_5136977,Maple Grove Elementary School,67016539,1042823507,5,hermosa,,starr,F,hermosa.starr@mail.org,3/16/15,2033,700,1,EL,8/12/24,,,,1,N,N,0,2025-2026
67_67399_5136977,Maple Grove Elementary School,67016642,1043853816,6,hershal,dexton,mcgrath,M,hershal.mcgrath@mail.org,2/16/14,2032,500,1,EL,8/12/24,,,,0,N,N,0,2025-2026
67_67399_5136977,Maple Grove Elementary School,67016352,1040952946,3,howland,,crockett,M,howland.crockett@mail.org,8/10/17,2035,500,1,EL,8/12/24,,SLD,,0,N,N,0,2025-2026
67_67399_5136979,Arkham Junior High School,67016706,1044494008,7,hulett,jorniel,marrow,M,hulett.marrow@mail.org,8/23/13,2031,500,1,RFEP,8/12/24,,,,0,N,N,0,2025-2026
67_67399_5136977,Maple Grove Elementary School,67016124,1038672262,KN,hurtle,,boughton,M,hurtle.boughton@mail.org,11/3/19,2038,600,1,EL,8/12/24,,,,0,N,N,0,2025-2026
67_67399_5136977,Maple Grove Elementary School,67016452,1041953246,4,husna,ashlae,dunlop,F,husna.dunlop@mail.org,7/5/16,2034,500,1,RFEP,8/12/24,,,,0,N,N,0,2025-2026
67_67399_5136977,Maple Grove Elementary School,67016464,1042073282,4,hussien,,piper,M,hussien.piper@mail.org,11/5/16,2034,600,1,EL,8/12/24,,,,0,N,N,0,2025-2026
67_67399_5136977,Maple Grove Elementary School,67016570,1043133600,6,hyunjun,,hatch,M,hyunjun.hatch@mail.org,9/26/13,2031,700,1,RFEP,8/12/24,,,,0,N,N,0,2025-2026
67_67399_5136977,Maple Grove Elementary School,67016326,1040692868,3,ieisha,,piatt,F,ieisha.piatt@mail.org,4/23/17,2035,500,1,EL,8/12/24,,,,0,N,N,0,2025-2026
67_67399_5136977,Maple Grove Elementary School,67016234,1039772592,2,ilena,fulvia,boring,F,ilena.boring@mail.org,9/18/17,2036,600,1,EL,8/12/24,,,,0,N,N,0,2025-2026
67_67399_5136977,Maple Grove Elementary School,67016370,1041133000,3,imperia,,marino,F,imperia.marino@mail.org,7/8/16,2035,700,1,EO,8/12/24,,SLI,,0,N,N,0,2025-2026
67_67399_5136977,Maple Grove Elementary School,67016374,1041173012,3,innus,tempa,kessinger,F,innus.kessinger@mail.org,8/21/17,2036,600,1,EL,8/12/24,,,,0,N,N,0,2025-2026
67_67399_5136977,Maple Grove Elementary School,67016603,1043463699,6,iqbal,,caviness,M,iqbal.caviness@mail.org,12/30/13,2032,200,1,RFEP,8/12/24,,,,0,N,N,0,2025-2026
67_67399_5136979,Arkham Junior High School,67016698,1044413984,7,irena,,tessier,F,irena.tessier@mail.org,6/27/13,2031,700,1,EL,8/12/24,,,,0,N,N,0,2025-2026
67_67399_5136979,Arkham Junior High School,67016669,1044123897,7,isian,jesson,nolasco,M,isian.nolasco@mail.org,10/4/12,2032,700,1,EL,8/12/24,,AUT,,1,N,N,0,2025-2026
67_67399_5136977,Maple Grove Elementary School,67016134,1038772292,1,isidore,,richey,M,isidore.richey@mail.org,12/24/18,2037,600,1,EL,8/12/24,,,,0,N,N,0,2025-2026
67_67399_5136977,Maple Grove Elementary School,67016281,1040242733,2,isobele,,haskins,F,isobele.haskins@mail.org,6/14/18,2036,600,1,EL,8/12/24,,,,0,N,N,0,2025-2026
67_67399_5136977,Maple Grove Elementary School,67016526,1042693468,5,ithaca,shefia,minor,F,ithaca.minor@mail.org,4/6/15,2033,500,1,RFEP,8/12/24,,,,0,Y,N,0,2025-2026
67_67399_5136977,Maple Grove Elementary School,67016145,1038882325,1,izahia,padraic,chamberlain,M,izahia.chamberlain@mail.org,12/9/18,2037,500,1,EL,8/12/24,,,,0,N,N,0,2025-2026
67_67399_5136977,Maple Grove Elementary School,67016584,1043273642,6,jabaris,,bautista,M,jabaris.bautista@mail.org,7/22/14,2032,600,1,EL,8/12/24,,,,0,N,N,0,2025-2026
67_67399_5136977,Maple Grove Elementary School,67016231,1039742583,2,jabreya,noraa,barajas,F,jabreya.barajas@mail.org,9/28/17,2035,600,1,EL,8/12/24,,,,0,Y,N,0,2025-2026
67_67399_5136977,Maple Grove Elementary School,67016332,1040752886,3,jacarli,,youngblood,F,jacarli.youngblood@mail.org,10/4/16,2035,500,1,EL,8/12/24,,,,0,N,N,0,2025-2026
67_67399_5136977,Maple Grove Elementary School,67016583,1043263639,6,jacek,,madison,M,jacek.madison@mail.org,7/4/14,2032,200,1,EL,8/12/24,,,,0,N,N,0,2025-2026
67_67399_5136977,Maple Grove Elementary School,67016137,1038802301,1,jacinna,,burroughs,F,jacinna.burroughs@mail.org,12/29/18,2037,700,1,EO,8/12/24,,,,0,N,N,0,2025-2026
67_67399_5136979,Arkham Junior High School,67016658,1044013864,7,jaems,jinye,herbert,M,jaems.herbert@mail.org,11/22/12,2031,700,1,RFEP,8/12/24,,,,1,N,N,0,2025-2026
67_67399_5136979,Arkham Junior High School,67016654,1043973852,7,jaequan,,culver,M,jaequan.culver@mail.org,9/10/12,2031,600,1,RFEP,8/12/24,,,,0,N,N,0,2025-2026
67_67399_5136979,Arkham Junior High School,67016677,1044203921,7,jahkobi,jiiah,jernigan,M,jahkobi.jernigan@mail.org,3/1/13,2031,700,1,IFEP,8/12/24,,,,0,N,N,0,2025-2026
67_67399_5136977,Maple Grove Elementary School,67016407,1041503111,4,jahmell,brendon,cho,M,jahmell.cho@mail.org,3/1/16,2034,700,1,EL,8/12/24,,,,0,N,N,0,2025-2026
67_67399_5136977,Maple Grove Elementary School,67016546,1042893528,5,jahmira,dzaria,jean,F,jahmira.jean@mail.org,2/10/15,2033,500,1,EL,8/12/24,,,,0,Y,N,0,2025-2026
67_67399_5136977,Maple Grove Elementary School,67016499,1042423387,5,jaiah,,steward,F,jaiah.steward@mail.org,7/15/14,2032,700,1,EL,8/12/24,,,,1,N,N,0,2025-2026
67_67399_5136977,Maple Grove Elementary School,67016636,1043793798,6,jaikin,,mcgraw,M,jaikin.mcgraw@mail.org,3/17/14,2032,500,1,RFEP,8/12/24,,,,0,N,N,0,2025-2026
67_67399_5136979,Arkham Junior High School,67016723,1044664059,7,jailey,,mcmanus,F,jailey.mcmanus@mail.org,11/12/12,2031,200,0,EL,8/12/24,,,,0,N,N,0,2025-2026
67_67399_5136977,Maple Grove Elementary School,67016621,1043643753,6,jaimon,vihaas,story,M,jaimon.story@mail.org,7/26/14,2032,600,1,RFEP,8/12/24,,SLD,,0,N,N,0,2025-2026
67_67399_5136977,Maple Grove Elementary School,67016550,1042933540,5,jainie,,platt,F,jainie.platt@mail.org,2/6/15,2033,700,1,EL,8/12/24,,,,0,N,N,0,2025-2026
67_67399_5136977,Maple Grove Elementary School,67016416,1041593138,4,jairell,,harris,M,jairell.harris@mail.org,12/14/15,2034,500,1,RFEP,8/12/24,,SLD,,0,N,N,0,2025-2026
67_67399_5136977,Maple Grove Elementary School,67016460,1042033270,4,jakalan,denia,murphy,F,jakalan.murphy@mail.org,2/29/16,2034,700,1,EL,8/12/24,,,,0,N,N,0,2025-2026
67_67399_5136977,Maple Grove Elementary School,67016604,1043473702,6,jakiyla,arnaaz,gibson,F,jakiyla.gibson@mail.org,7/23/14,2032,600,1,EO,8/12/24,,,,0,N,N,0,2025-2026
67_67399_5136977,Maple Grove Elementary School,67016409,1041523117,4,jakkrit,,cruz,M,jakkrit.cruz@mail.org,1/7/16,2034,700,1,EL,8/12/24,,,,0,Y,N,0,2025-2026
67_67399_5136977,Maple Grove Elementary School,67016286,1040292748,2,jakwan,,mcdonough,M,jakwan.mcdonough@mail.org,3/26/18,2037,500,1,EL,8/12/24,,,,0,N,N,0,2025-2026
67_67399_5136977,Maple Grove Elementary School,67016509,1042523417,5,jantel,ajalon,keenan,F,jantel.keenan@mail.org,6/2/15,2033,700,1,EO,8/12/24,,,,0,N,N,0,2025-2026
67_67399_5136979,Arkham Junior High School,67016668,1044113894,7,janyiah,,cameron,F,janyiah.cameron@mail.org,7/3/13,2031,700,1,EL,8/12/24,,AUT,,0,N,N,0,2025-2026
67_67399_5136977,Maple Grove Elementary School,67016437,1041803201,4,jarold,,lee,M,jarold.lee@mail.org,3/27/16,2034,700,1,RFEP,8/12/24,,,,0,N,N,0,2025-2026
67_67399_5136977,Maple Grove Elementary School,67016384,1041273042,3,jarrek,,hill,M,jarrek.hill@mail.org,3/13/17,2035,600,1,EL,8/12/24,,,,0,N,N,0,2025-2026
67_67399_5136977,Maple Grove Elementary School,67016311,1040542823,2,jasraj,nyzaiah,burns,M,jasraj.burns@mail.org,6/12/18,2036,600,1,EL,8/12/24,,,,0,N,N,0,2025-2026
67_67399_5136977,Maple Grove Elementary School,67016428,1041713174,4,jatniel,,spence,M,jatniel.spence@mail.org,9/13/15,2034,700,1,EL,8/12/24,,,,0,N,N,0,2025-2026
67_67399_5136977,Maple Grove Elementary School,67016478,1042213324,4,javarus,,franco,M,javarus.franco@mail.org,1/1/16,2034,700,1,EL,8/12/24,,,,0,N,N,0,2025-2026
67_67399_5136977,Maple Grove Elementary School,67016447,1041903231,4,jawed,,devine,M,jawed.devine@mail.org,4/30/16,2034,700,1,EL,8/12/24,,,,0,N,N,0,2025-2026
67_67399_5136977,Maple Grove Elementary School,67016325,1040682865,3,jawhar,,frazier,M,jawhar.frazier@mail.org,5/9/17,2035,500,1,RFEP,8/12/24,,,,0,N,N,0,2025-2026
67_67399_5136977,Maple Grove Elementary School,67016398,1041413084,4,jaxlynn,,alston,F,jaxlynn.alston@mail.org,11/19/15,2034,700,1,EL,8/12/24,,,,1,N,N,0,2025-2026
67_67399_5136977,Maple Grove Elementary School,67016308,1040512814,2,jaxxyn,nyland,soto,M,jaxxyn.soto@mail.org,5/31/18,2036,700,1,EO,8/12/24,,,,0,N,N,0,2025-2026
67_67399_5136979,Arkham Junior High School,67016709,1044524017,7,jaymond,,hyde,M,jaymond.hyde@mail.org,1/26/12,2031,700,1,EL,8/12/24,,,,1,N,N,0,2025-2026
67_67399_5136977,Maple Grove Elementary School,67016511,1042543423,5,jazline,kelani,beam,F,jazline.beam@mail.org,7/20/15,2033,600,1,EO,8/12/24,,,,0,N,N,0,2025-2026
67_67399_5136977,Maple Grove Elementary School,67016242,1039852616,2,jazzmen,,mattson,F,jazzmen.mattson@mail.org,3/13/18,2036,500,0,EO,8/12/24,,,,0,N,N,0,2025-2026
67_67399_5136977,Maple Grove Elementary School,67016446,1041893228,4,jeanni,,huff,F,jeanni.huff@mail.org,8/29/16,2034,500,0,RFEP,8/12/24,,SLD,,0,N,N,0,2025-2026
67_67399_5136977,Maple Grove Elementary School,67016506,1042493408,5,jecht,,stringer,M,jecht.stringer@mail.org,10/13/14,2033,500,1,EL,8/12/24,,,,0,N,N,0,2025-2026
67_67399_5136977,Maple Grove Elementary School,67016542,1042853516,5,jelan,,lockett,M,jelan.lockett@mail.org,5/30/15,2033,500,1,RFEP,8/12/24,,,,0,N,N,0,2025-2026
67_67399_5136977,Maple Grove Elementary School,67016613,1043563729,6,jelani,,kirby,M,jelani.kirby@mail.org,10/8/13,2031,200,1,EL,8/12/24,,,,0,N,N,0,2025-2026
67_67399_5136977,Maple Grove Elementary School,67016132,1038752286,1,jenal,,bateman,F,jenal.bateman@mail.org,7/1/19,2036,500,1,EL,8/12/24,,SLI,,0,N,N,0,2025-2026
67_67399_5136977,Maple Grove Elementary School,67016347,1040902931,3,jenayah,,canales,F,jenayah.canales@mail.org,4/25/17,2035,700,1,EL,8/12/24,,,,0,Y,N,0,2025-2026
67_67399_5136977,Maple Grove Elementary School,67016391,1041343063,3,jenisse,,spain,F,jenisse.spain@mail.org,6/17/17,2035,600,1,EL,8/12/24,,AUT,,0,N,N,0,2025-2026
67_67399_5136977,Maple Grove Elementary School,67016387,1041303051,3,jensy,,dugan,M,jensy.dugan@mail.org,10/18/16,2035,700,1,EL,8/12/24,,AUT,,0,N,N,0,2025-2026
67_67399_5136977,Maple Grove Elementary School,67016302,1040452796,2,jerimah,jerrell,moya,M,jerimah.moya@mail.org,10/5/18,2036,500,0,EL,8/12/24,,,,0,N,N,0,2025-2026
67_67399_5136977,Maple Grove Elementary School,67016371,1041143003,3,jeser,,dill,M,jeser.dill@mail.org,11/14/16,2035,600,1,EL,8/12/24,,SLD,,0,Y,N,0,2025-2026
67_67399_5136977,Maple Grove Elementary School,67016127,1038702271,1,jhalen,elmore,hahn,M,jhalen.hahn@mail.org,3/25/19,2035,700,1,EL,8/12/24,,,,0,N,N,0,2025-2026
67_67399_5136977,Maple Grove Elementary School,67016537,1042803501,5,jhoseph,,fennell,M,jhoseph.fennell@mail.org,5/12/15,2033,700,1,RFEP,8/12/24,,,,0,Y,N,0,2025-2026
67_67399_5136977,Maple Grove Elementary School,67016593,1043363669,6,jhovan,,oneil,M,jhovan.oneil@mail.org,4/6/14,2032,200,1,EL,8/12/24,,,,0,N,N,0,2025-2026
67_67399_5136977,Maple Grove Elementary School,67016272,1040152706,2,jigar,,gifford,M,jigar.gifford@mail.org,6/3/18,2036,500,1,EL,8/12/24,,,,0,N,N,0,2025-2026
67_67399_5136977,Maple Grove Elementary School,67016181,1039242433,1,jilli,julisa,addison,F,jilli.addison@mail.org,8/22/19,2037,600,1,EL,8/12/24,,,,0,N,N,0,2025-2026
67_67399_5136977,Maple Grove Elementary School,67016361,1041042973,3,joannah,,olvera,F,joannah.olvera@mail.org,8/16/17,2035,600,1,EL,8/12/24,,,,0,Y,N,0,2025-2026
67_67399_5136977,Maple Grove Elementary School,67016165,1039082385,1,johney,jovahn,chadwick,M,johney.chadwick@mail.org,3/13/19,2037,500,1,EL,8/12/24,,,,0,N,N,0,2025-2026
67_67399_5136977,Maple Grove Elementary School,67016479,1042223327,4,jonesy,,linn,M,jonesy.linn@mail.org,10/25/15,2034,700,1,EL,8/12/24,,,,0,N,N,0,2025-2026
67_67399_5136977,Maple Grove Elementary School,67016631,1043743783,6,jorie,semira,hayes,F,jorie.hayes@mail.org,6/17/14,2032,600,1,RFEP,8/12/24,,,,0,N,N,0,2025-2026
67_67399_5136977,Maple Grove Elementary School,67016597,1043403681,6,josan,,fisher,M,josan.fisher@mail.org,2/26/14,2032,700,0,RFEP,8/12/24,,AUT,,0,N,N,0,2025-2026
67_67399_5136977,Maple Grove Elementary School,67016414,1041573132,4,jovanka,premla,wilbanks,F,jovanka.wilbanks@mail.org,1/7/16,2034,600,1,EL,8/12/24,,SLI,,0,N,N,0,2025-2026
67_67399_5136977,Maple Grove Elementary School,67016455,1041983255,4,judge,kyyim,carr,M,judge.carr@mail.org,4/8/16,2034,500,1,EL,8/12/24,,SLD,,0,N,N,0,2025-2026
67_67399_5136977,Maple Grove Elementary School,67016400,1041433090,4,junious,jaiel,puente,M,junious.puente@mail.org,10/23/15,2034,700,1,RFEP,8/12/24,,SLI,,0,N,N,0,2025-2026
67_67399_5136977,Maple Grove Elementary School,67016159,1039022367,1,kadmiel,,weatherford,M,kadmiel.weatherford@mail.org,8/7/19,2037,700,1,EL,8/12/24,,AUT,,0,N,N,0,2025-2026
67_67399_5136977,Maple Grove Elementary School,67016245,1039882625,2,kaeman,,arevalo,M,kaeman.arevalo@mail.org,1/29/18,2036,500,1,EL,8/12/24,,,,0,N,N,0,2025-2026
67_67399_5136977,Maple Grove Elementary School,67016382,1041253036,3,kahli,,colon,F,kahli.colon@mail.org,7/10/17,2035,500,1,EL,8/12/24,,,,0,Y,N,0,2025-2026
67_67399_5136977,Maple Grove Elementary School,67016152,1038952346,1,kahne,cohner,padilla,M,kahne.padilla@mail.org,12/23/18,2037,500,0,EL,8/12/24,,,,0,N,N,0,2025-2026
67_67399_5136977,Maple Grove Elementary School,67016548,1042913534,5,kairon,geralt,lachance,M,kairon.lachance@mail.org,7/17/15,2033,700,1,EL,8/12/24,,,,0,N,N,0,2025-2026
67_67399_5136977,Maple Grove Elementary School,67016266,1040092688,2,kajaun,,florence,M,kajaun.florence@mail.org,7/4/18,2036,500,1,EL,8/12/24,,,,0,N,N,0,2025-2026
67_67399_5136977,Maple Grove Elementary School,67016330,1040732880,3,kalev,,hood,M,kalev.hood@mail.org,4/4/17,2035,700,1,EL,8/12/24,,,,0,N,N,0,2025-2026
67_67399_5136977,Maple Grove Elementary School,67016201,1039442493,1,kaliegh,,clemmons,F,kaliegh.clemmons@mail.org,10/6/18,2038,600,1,EL,8/12/24,,,,0,N,N,0,2025-2026
67_67399_5136977,Maple Grove Elementary School,67016122,1038652256,KN,kalima,,hamblin,F,kalima.hamblin@mail.org,10/31/19,2038,500,1,EL,8/12/24,,,,0,N,N,0,2025-2026
67_67399_5136977,Maple Grove Elementary School,67016193,1039362469,1,kamau,navrin,small,M,kamau.small@mail.org,1/4/19,2037,200,1,EL,8/12/24,,,,0,N,N,0,2025-2026
67_67399_5136977,Maple Grove Elementary School,67016114,1038572232,KN,kameka,,almeida,F,kameka.almeida@mail.org,2/23/20,2038,600,0,EL,8/12/24,,,,0,N,N,0,2025-2026
67_67399_5136977,Maple Grove Elementary School,67016235,1039782595,2,kamiyra,velvia,batten,F,kamiyra.batten@mail.org,5/2/17,2035,500,1,EL,8/12/24,,,,0,Y,N,0,2025-2026
67_67399_5136977,Maple Grove Elementary School,67016505,1042483405,5,kapena,,rhea,M,kapena.rhea@mail.org,3/11/14,2032,500,1,EL,8/12/24,,,,0,N,N,0,2025-2026
67_67399_5136977,Maple Grove Elementary School,67016424,1041673162,4,kareime,,wirth,F,kareime.wirth@mail.org,2/12/16,2034,600,1,RFEP,8/12/24,,,,0,N,N,0,2025-2026
67_67399_5136977,Maple Grove Elementary School,67016301,1040442793,2,karole,,olivarez,F,karole.olivarez@mail.org,1/23/18,2036,600,1,EL,8/12/24,,SLI,,0,N,N,0,2025-2026
67_67399_5136977,Maple Grove Elementary School,67016519,1042623447,5,kastyn,,urbina,M,kastyn.urbina@mail.org,2/18/15,2033,700,1,RFEP,8/12/24,,,,0,N,N,0,2025-2026
67_67399_5136977,Maple Grove Elementary School,67016166,1039092388,1,katrica,,covey,F,katrica.covey@mail.org,5/23/19,2037,500,0,EO,8/12/24,,SLD,,0,N,N,0,2025-2026
67_67399_5136977,Maple Grove Elementary School,67016420,1041633150,4,kaylix,chante,tice,F,kaylix.tice@mail.org,4/5/16,2034,700,1,EL,8/12/24,,,,0,N,N,0,2025-2026
67_67399_5136977,Maple Grove Elementary School,67016487,1042303351,5,keayra,salima,balderas,F,keayra.balderas@mail.org,8/13/14,2032,700,1,EL,8/12/24,,,,0,N,N,0,2025-2026
67_67399_5136979,Arkham Junior High School,67016682,1044253936,7,keiryn,,roderick,F,keiryn.roderick@mail.org,12/28/12,2030,500,1,RFEP,8/12/24,,,,0,N,N,0,2025-2026
67_67399_5136977,Maple Grove Elementary School,67016468,1042113294,4,kelvan,,holcombe,M,kelvan.holcombe@mail.org,7/15/16,2034,700,1,EL,8/12/24,,,,0,Y,N,0,2025-2026
67_67399_5136977,Maple Grove Elementary School,67016262,1040052676,2,kenah,,sosa,F,kenah.sosa@mail.org,7/5/18,2036,500,1,EL,8/12/24,,,,0,N,N,0,2025-2026
67_67399_5136977,Maple Grove Elementary School,67016170,1039132400,1,kenessa,,rupert,F,kenessa.rupert@mail.org,5/29/19,2038,700,1,EL,8/12/24,,SLI,,0,N,N,0,2025-2026
67_67399_5136977,Maple Grove Elementary School,67016553,1042963549,5,kenston,lenell,landon,M,kenston.landon@mail.org,2/26/15,2033,200,0,EL,8/12/24,,,,0,N,N,0,2025-2026
67_67399_5136977,Maple Grove Elementary School,67016517,1042603441,5,kiveni,,jerome,M,kiveni.jerome@mail.org,4/15/15,2033,700,1,EL,8/12/24,,,,0,N,N,0,2025-2026
67_67399_5136977,Maple Grove Elementary School,67016298,1040412784,2,kodai,,crespo,M,kodai.crespo@mail.org,5/9/18,2036,700,1,EL,8/12/24,,,,0,N,N,0,2025-2026
67_67399_5136977,Maple Grove Elementary School,67016515,1042583435,5,kodai,,crespo,M,kodai.crespo@mail.org,3/29/15,2033,500,1,RFEP,8/12/24,,,,0,N,N,0,2025-2026
67_67399_5136977,Maple Grove Elementary School,67016357,1041002961,3,komal,jodie,arnett,F,komal.arnett@mail.org,11/22/16,2035,700,1,EL,8/12/24,,SLD,,0,Y,N,0,2025-2026
67_67399_5136977,Maple Grove Elementary School,67016247,1039902631,2,konna,,royal,M,konna.royal@mail.org,10/23/17,2036,700,1,EL,8/12/24,,,,0,N,N,0,2025-2026
67_67399_5136977,Maple Grove Elementary School,67016246,1039892628,2,kosei,brennon,gilman,M,kosei.gilman@mail.org,3/1/18,2036,500,1,EL,8/12/24,,SLD,,0,N,N,0,2025-2026
67_67399_5136977,Maple Grove Elementary School,67016270,1040132700,2,kosmas,aiston,fee,M,kosmas.fee@mail.org,8/4/18,2036,700,1,EO,8/12/24,,SLI,,0,N,N,0,2025-2026
67_67399_5136977,Maple Grove Elementary School,67016472,1042153306,4,kotone,,rainwater,F,kotone.rainwater@mail.org,8/16/16,2034,500,1,EL,8/12/24,,,,1,N,N,0,2025-2026
67_67399_5136977,Maple Grove Elementary School,67016376,1041193018,3,krijal,abuzar,bonham,M,krijal.bonham@mail.org,10/5/17,2035,500,1,EL,8/12/24,,,,0,N,N,0,2025-2026
67_67399_5136977,Maple Grove Elementary School,67016102,1038452196,KN,krillin,,richman,M,krillin.richman@mail.org,10/9/19,2036,500,1,EL,8/12/24,,SLI,,0,N,N,0,2025-2026
67_67399_5136977,Maple Grove Elementary School,67016605,1043483705,6,krister,,searle,M,krister.searle@mail.org,2/26/14,2032,500,1,RFEP,8/12/24,,AUT,,0,N,N,0,2025-2026
67_67399_5136977,Maple Grove Elementary School,67016179,1039222427,1,krynn,,brothers,F,krynn.brothers@mail.org,4/17/19,2037,700,1,EL,8/12/24,,,,0,N,N,0,2025-2026
67_67399_5136979,Arkham Junior High School,67016716,1044594038,7,kshaelh,,smithers,F,kshaelh.smithers@mail.org,12/10/12,2031,500,1,RFEP,8/12/24,,,,0,N,N,0,2025-2026
67_67399_5136977,Maple Grove Elementary School,67016346,1040892928,3,kumare,,barnwell,F,kumare.barnwell@mail.org,8/3/17,2035,500,0,EL,8/12/24,,,,1,N,N,0,2025-2026
67_67399_5136977,Maple Grove Elementary School,67016339,1040822907,3,kyhiem,,lozada,M,kyhiem.lozada@mail.org,10/6/16,2035,700,1,EL,8/12/24,,,,0,N,N,0,2025-2026
67_67399_5136977,Maple Grove Elementary School,67016486,1042293348,5,kylara,,braithwaite,F,kylara.braithwaite@mail.org,10/22/14,2033,500,1,RFEP,8/12/24,,,,1,N,N,0,2025-2026
67_67399_5136977,Maple Grove Elementary School,67016348,1040912934,3,kynon,,pfeiffer,M,kynon.pfeiffer@mail.org,10/25/16,2035,700,1,RFEP,8/12/24,,,,0,N,N,0,2025-2026
67_67399_5136977,Maple Grove Elementary School,67016588,1043313654,6,lailara,,criss,F,lailara.criss@mail.org,7/4/14,2032,700,1,RFEP,8/12/24,,,,0,N,N,0,2025-2026
67_67399_5136977,Maple Grove Elementary School,67016425,1041683165,4,lajada,nanett,kizer,F,lajada.kizer@mail.org,12/16/15,2034,500,1,RFEP,8/12/24,,,,1,N,N,0,2025-2026
67_67399_5136977,Maple Grove Elementary School,67016315,1040582835,3,lajon,,lindquist,M,lajon.lindquist@mail.org,10/22/16,2035,500,1,RFEP,8/12/24,,,,0,N,N,0,2025-2026
67_67399_5136977,Maple Grove Elementary School,67016475,1042183315,4,lakeda,,bierman,F,lakeda.bierman@mail.org,3/7/16,2034,500,0,EL,8/12/24,,,,0,N,N,0,2025-2026
67_67399_5136977,Maple Grove Elementary School,67016510,1042533420,5,lalita,,hendershot,F,lalita.hendershot@mail.org,3/3/15,2033,700,1,EL,8/12/24,,,,0,N,N,0,2025-2026
67_67399_5136977,Maple Grove Elementary School,67016580,1043233630,6,lalita,,hendershot,F,lalita.hendershot@mail.org,9/3/14,2033,700,1,EO,8/12/24,,,,0,N,N,0,2025-2026
67_67399_5136977,Maple Grove Elementary School,67016121,1038642253,KN,lambhu,teelah,trott,F,lambhu.trott@mail.org,11/15/19,2038,600,1,EL,8/12/24,,AUT,,0,N,N,0,2025-2026
67_67399_5136977,Maple Grove Elementary School,67016126,1038692268,1,lannon,ddnald,raper,M,lannon.raper@mail.org,12/20/18,2035,500,1,EO,8/12/24,,SLD,,0,N,N,0,2025-2026
67_67399_5136977,Maple Grove Elementary School,67016264,1040072682,2,lariana,maevah,sartin,F,lariana.sartin@mail.org,8/28/18,2036,600,1,EL,8/12/24,,,,0,N,N,0,2025-2026
